match_id,season,date,venue,team1,team2,toss_winner,toss_decision,batting_team,bowling_team,innings,over,ball,batsman,non_striker,bowler,runs_batsman,runs_extras,runs_total,extra_type,wicket,player_dismissed,dismissal_kind,fielder
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,7,4,Prasidh Kohli,Ravindra Chahal,Sanju du Plessis,6,0,6,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,7,5,Suryakumar Kohli,Kuldeep Pant,Sanju du Plessis,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,7,6,Prasidh Kohli,Ravindra Chahal,Sanju du Plessis,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,8,1,Rohit Padikkal,Suryakumar Kohli,Axar Rahul,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,8,2,Suryakumar Kohli,Suryakumar Stoinis,Axar Rahul,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,8,3,Arshdeep Pooran,Suryakumar Kohli,Axar Rahul,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,8,4,Arshdeep Pooran,Tilak Sundar,Axar Rahul,0,0,0,,1,Arshdeep Pooran,lbw,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,8,5,Trent Bumrah,Prasidh Kohli,Axar Rahul,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,8,6,David Gill,Suryakumar Stoinis,Axar Rahul,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,9,1,Prasidh Kohli,Rohit Padikkal,Jasprit Samson,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,9,2,Kuldeep Pant,Suryakumar Kohli,Jasprit Samson,2,0,2,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,9,3,Kuldeep Pant,Trent Bumrah,Jasprit Samson,4,0,4,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,9,4,Sanju du Plessis,Tilak Sundar,Jasprit Samson,1,0,1,,1,Sanju du Plessis,hit wicket,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,9,5,Kuldeep Pant,Rohit Padikkal,Jasprit Samson,1,0,1,,1,Kuldeep Pant,hit wicket,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,9,6,David Gill,Tilak Sundar,Jasprit Samson,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,10,1,Prasidh Kohli,David Gill,Axar Rahul,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,10,2,Sanju du Plessis,Ravindra Chahal,Axar Rahul,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,10,3,Sanju du Plessis,Suryakumar Stoinis,Axar Rahul,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,10,4,Suryakumar Stoinis,Ravindra Chahal,Axar Rahul,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,10,5,Suryakumar Kohli,Rohit Padikkal,Axar Rahul,1,1,2,bye,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,10,6,Suryakumar Stoinis,Suryakumar Kohli,Axar Rahul,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,11,1,Arshdeep Pooran,Sanju du Plessis,Tilak Pant,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,11,2,David Gill,Sanju du Plessis,Tilak Pant,2,0,2,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,11,3,David Gill,Ravindra Chahal,Tilak Pant,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,11,4,Trent Bumrah,Rohit Padikkal,Tilak Pant,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,11,5,Rohit Padikkal,David Gill,Tilak Pant,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,11,6,David Gill,Suryakumar Stoinis,Tilak Pant,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,12,1,Tilak Sundar,Sanju du Plessis,Ravindra Iyer,2,0,2,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,12,2,David Gill,Suryakumar Stoinis,Ravindra Iyer,6,0,6,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,12,3,Suryakumar Stoinis,Tilak Sundar,Ravindra Iyer,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,12,4,Suryakumar Stoinis,Arshdeep Pooran,Ravindra Iyer,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,12,5,Arshdeep Pooran,Sanju du Plessis,Ravindra Iyer,6,0,6,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,12,6,David Gill,Tilak Sundar,Ravindra Iyer,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,13,1,Rohit Padikkal,Prasidh Kohli,Axar Rahul,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,13,2,Tilak Sundar,Prasidh Kohli,Axar Rahul,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,13,3,Arshdeep Pooran,Trent Bumrah,Axar Rahul,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,13,4,Trent Bumrah,Tilak Sundar,Axar Rahul,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,13,5,Sanju du Plessis,Trent Bumrah,Axar Rahul,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,13,6,Suryakumar Stoinis,Kuldeep Pant,Axar Rahul,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,14,1,Tilak Sundar,Suryakumar Stoinis,Sanju du Plessis,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,14,2,Trent Bumrah,Prasidh Kohli,Sanju du Plessis,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,14,3,Sanju du Plessis,David Gill,Sanju du Plessis,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,14,4,David Gill,Tilak Sundar,Sanju du Plessis,6,0,6,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,14,5,Kuldeep Pant,Sanju du Plessis,Sanju du Plessis,6,0,6,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,14,6,Ravindra Chahal,Trent Bumrah,Sanju du Plessis,6,0,6,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,15,1,Arshdeep Pooran,Trent Bumrah,Jasprit Samson,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,15,2,Suryakumar Stoinis,Ravindra Chahal,Jasprit Samson,2,0,2,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,15,3,Suryakumar Stoinis,Sanju du Plessis,Jasprit Samson,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,15,4,Suryakumar Kohli,Rohit Padikkal,Jasprit Samson,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,15,5,Kuldeep Pant,Sanju du Plessis,Jasprit Samson,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,15,6,Suryakumar Stoinis,Kuldeep Pant,Jasprit Samson,1,1,2,no ball,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,16,1,Prasidh Kohli,Kuldeep Pant,Kane Gaikwad,4,0,4,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,16,2,David Gill,Rohit Padikkal,Kane Gaikwad,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,16,3,Prasidh Kohli,Suryakumar Kohli,Kane Gaikwad,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,16,4,Suryakumar Kohli,Sanju du Plessis,Kane Gaikwad,0,1,1,wide,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,16,5,Rohit Padikkal,Tilak Sundar,Kane Gaikwad,1,0,1,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,16,6,Arshdeep Pooran,Sanju du Plessis,Kane Gaikwad,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,17,1,David Gill,Ravindra Chahal,Sanju du Plessis,0,0,0,,0,,,
1,2018,2018-03-25,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,1,17,2,Suryakumar Stoinis,Ravindra Chahal,Sanju du Plessis,1,0,1,,1,Suryakumar Stoinis,run out,Shardul Gill
